4953.56	5615.98	4757.01	5615.26	4168.25
4689.55	4953.56	4168.25	4809.62	4315.58
4640.72	4689.55	4315.58	4441.81	4297.21
4419.48	4640.72	4297.21	4593.04	4157.19
4432.0	4419.48	4157.19	4320.68	3741.2
4165.93	4432.0	3741.2	4343.42	3550.04
4124.7	4165.93	3550.04	3854.11	3598.81
3878.9	4124.7	3598.81	4004.46	3613.11
4398.57	3878.9	3613.11	3784.77	3822.94
4444.39	4398.57	3822.94	3822.99	4130.68
4331.07	4444.39	4130.68	4263.52	3916.3
4309.65	4331.07	3916.3	4286.85	3942.62
4318.79	4309.65	3942.62	4009.67	4077.67
4159.01	4318.79	4077.67	4197.7	3795.18
4082.68	4159.01	3795.18	4143.86	3770.92
3961.8	4082.68	3770.92	3871.41	3719.19
3883.43	3961.8	3719.19	3948.44	3467.92
3576.11	3883.43	3467.92	3737.53	3248.0
3602.49	3576.11	3248.0	3485.18	3295.21
3718.58	3602.49	3295.21	3420.57	3436.5
3645.49	3718.58	3436.5	3461.07	3416.77
3483.58	3645.49	3416.77	3592.84	3348.98
3545.37	3483.58	3348.98	3467.16	3380.48
3493.76	3545.37	3380.48	3401.02	3272.81
3333.24	3493.76	3272.81	3485.59	3180.97
3271.76	3333.24	3180.97	3305.11	3169.53
3319.83	3271.76	3169.53	3235.48	3227.4
3639.65	3319.83	3227.4	3232.51	3239.06
3727.99	3639.65	3239.06	3255.37	3481.46
3969.7	3727.99	3481.46	3548.19	3693.57
4225.52	3969.7	3693.57	3715.85	3712.82
4247.71	4225.52	3712.82	3736.54	3831.2
4060.34	4247.71	3831.2	4137.66	3849.23
4117.65	4060.34	3849.23	3898.81	3972.39
4303.37	4117.65	3972.39	4045.24	4006.6
4094.61	4303.37	4006.6	4007.63	3734.85
3923.93	4094.61	3734.85	4081.95	3746.86
3888.92	3923.93	3746.86	3834.73	3622.39
4007.71	3888.92	3622.39	3848.78	3628.43
4004.14	4007.71	3628.43	3646.09	3774.38
3925.18	4004.14	3774.38	3947.86	3760.8
3904.28	3925.18	3760.8	3797.06	3701.48
3938.75	3904.28	3701.48	3896.21	3696.94
3989.59	3938.75	3696.94	3747.39	3826.29
3965.52	3989.59	3826.29	3880.15	3778.76
3901.65	3965.52	3778.76	3961.01	3783.88
3926.92	3901.65	3783.88	3835.86	3841.13
4145.16	3926.92	3841.13	3874.06	3829.09
4132.62	4145.16	3829.09	3855.39	4001.35
4156.16	4132.62	4001.35	4102.85	3990.34
4092.91	4156.16	3990.34	4050.4	4013.0
4085.09	4092.91	4013.0	4040.75	3631.07
3729.69	4085.09	3631.07	4048.34	3616.41
3692.12	3729.69	3616.41	3668.15	3611.2
3675.2	3692.12	3611.2	3669.2	3528.24
3748.88	3675.2	3528.24	3664.38	3544.53
3724.3	3748.88	3544.53	3551.24	3590.49
3704.37	3724.3	3590.49	3703.9	3611.38
3695.28	3704.37	3611.38	3621.24	3586.92
3685.39	3695.28	3586.92	3643.99	3620.44
3799.62	3685.39	3620.44	3685.3	3643.01
3754.65	3799.62	3643.01	3648.05	3529.25
3599.83	3754.65	3529.25	3729.78	3535.19
3635.69	3599.83	3535.19	3567.73	3473.77
3631.15	3635.69	3473.77	3571.92	3543.96
3616.33	3631.15	3543.96	3602.04	3546.5
3607.43	3616.33	3546.5	3572.05	3539.41
3676.4	3607.43	3539.41	3598.52	3578.62
3605.99	3676.4	3578.62	3582.89	3511.29
3567.56	3605.99	3511.29	3596.5	3402.56
3463.2	3567.56	3402.56	3565.08	3369.19
3488.91	3463.2	3369.19	3453.42	3395.94
3499.78	3488.91	3395.94	3418.25	3422.83
3478.55	3499.78	3422.83	3467.21	3398.96
3519.14	3478.55	3398.96	3434.13	3441.21
3514.43	3519.14	3441.21	3461.63	3424.42
3470.8	3514.43	3424.42	3508.68	3429.21
3447.88	3470.8	3429.21	3449.62	3415.67
3459.33	3447.88	3415.67	3431.24	3362.24
3406.54	3459.33	3362.24	3447.66	3369.1
3735.1	3406.54	3369.1	3394.89	3363.32
3673.71	3735.1	3363.32	3375.33	3616.11
3689.32	3673.71	3616.11	3660.03	3611.46
3688.59	3689.32	3611.46	3652.26	3608.18
3648.67	3688.59	3608.18	3685.14	3574.22
3655.89	3648.67	3574.22	3611.34	3590.01
3619.7	3655.89	3590.01	3617.41	3567.39
3640.65	3619.7	3567.39	3605.87	3575.95
3639.75	3640.65	3575.95	3588.72	3592.04
3706.17	3639.75	3592.04	3593.49	3608.18
3952.44	3706.17	3608.18	3617.24	3661.42
4010.91	3952.44	3661.42	3670.92	3882.52
3992.31	4010.91	3882.52	3912.57	3898.91
4026.54	3992.31	3898.91	3924.24	3900.28
3996.15	4026.54	3900.28	3974.05	3917.66
4192.39	3996.15	3917.66	3937.04	3948.48
4221.62	4192.39	3948.48	3983.53	3755.38
3885.06	4221.62	3755.38	4149.09	3771.53
3852.66	3885.06	3771.53	3771.62	3791.9
3851.84	3852.66	3791.9	3845.51	3699.53
3909.86	3851.84	3699.53	3817.88	3798.0
3866.12	3909.86	3798.0	3830.72	3822.67
3846.38	3866.12	3822.67	3823.37	3790.74
3853.28	3846.38	3790.74	3831.48	3788.04
3831.01	3853.28	3788.04	3842.94	3705.14
3893.52	3831.01	3705.14	3812.31	3720.49
3916.29	3893.52	3720.49	3731.28	3839.39
3911.76	3916.29	3839.39	3874.18	3853.2
3932.02	3911.76	3853.2	3874.98	3804.98
3975.25	3932.02	3804.98	3882.61	3860.66
3948.21	3975.25	3860.66	3868.02	3897.82
3941.99	3948.21	3897.82	3947.74	3849.45
